risk_score,event_count,total_usage,flagged_status,user_bin_score,days_since_activity,account_type,months_since_update,membership_flag,loyalty_tier,satisfaction_score,reported_fraud_flag,account_balance,num_transactions,high_risk_flag,account_age_years,stability_rank,rule_alert_flag,violation_count,device_consistency_flag,education_level,gender_flag,employment_status,recent_alerts,weeks_since_account_open
12,0,35,0,999,2,1,6,1,1,9,0,52428,1,2,1,2,0,0,2,1,1,1,0,8
23,0,26,0,999,1,3,5,1,1,9,1,996147,995,0,6,2,0,0,2,1,1,2,0,0
25,0,4,0,149,2,1,6,1,6,9,0,52428,102,2,1,2,0,0,2,1,1,1,0,52
23,0,4,0,999,2,3,10,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,0
12,0,4,0,999,2,3,3,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,0
3,0,48,0,999,0,3,7,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
1,0,6,0,87,1,3,4,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,0
10,0,39,0,999,0,3,9,1,1,9,1,996147,995,0,6,9,0,0,2,1,2,2,0,0
47,0,29,0,999,2,2,6,2,1,9,0,52428,1,2,4,1,0,0,2,3,2,1,0,33
42,0,29,0,999,4,1,2,1,1,9,0,52428,5,2,1,2,0,0,2,1,1,2,0,0
22,0,4,0,999,2,3,8,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
21,0,4,0,999,10,3,3,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,2,0,0
59,0,4,0,999,0,3,2,2,1,9,1,52428,995,2,4,2,0,0,2,1,1,1,0,52
54,0,39,0,999,6,1,2,1,1,9,1,52428,97,2,1,1,0,0,1,2,1,2,0,52
27,0,200,0,999,6,2,4,2,1,9,0,52428,53,2,6,1,0,0,1,3,1,1,0,30
54,0,6,0,999,2,3,4,1,1,9,0,52428,995,1,1,1,0,0,2,1,2,2,0,0
53,0,4,3,999,0,3,5,1,1,9,1,996147,995,0,6,9,0,0,1,1,2,1,0,0
21,0,200,0,999,0,1,9,1,1,9,0,52428,11,2,1,2,0,0,2,1,1,2,0,52
37,0,502,0,159,1,3,3,1,1,9,0,52428,995,1,2,1,0,0,1,1,2,1,0,0
14,0,200,0,999,1,3,5,1,1,9,1,52428,995,1,6,1,0,0,2,2,1,2,0,17
30,0,4,0,999,2,3,3,1,1,2,0,996147,995,1,6,1,0,0,1,1,2,1,0,0
18,0,4,0,999,2,3,3,1,1,9,0,52428,995,1,1,3,0,0,2,1,2,1,0,0
29,0,38,0,295,2,2,6,1,1,9,0,52428,1,1,2,3,0,0,2,1,2,2,0,0
39,0,4,0,999,1,1,6,1,1,9,0,52428,102,2,1,2,0,0,2,1,2,2,0,44
2,20,46,0,999,1,3,5,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
17,0,4,0,999,7,1,3,1,1,9,0,52428,39,2,6,2,0,0,1,1,1,1,0,13
3,0,4,0,1,0,3,9,1,1,9,0,996147,118,0,6,9,0,1,1,1,2,1,0,0
36,0,48,0,999,1,1,1,1,1,9,1,52428,75,2,6,3,0,0,2,1,1,2,0,0
50,0,55,0,999,0,3,3,1,1,9,0,52428,995,1,1,2,0,0,2,2,2,2,0,0
27,0,4,0,999,2,3,5,1,1,9,0,52428,995,1,6,2,0,0,1,1,2,1,0,0
31,0,5,0,999,4,3,2,1,1,9,0,996147,995,1,6,2,0,0,2,1,2,1,0,0
78,0,4,2,999,2,3,4,2,1,9,1,52428,995,1,1,1,0,0,1,3,2,1,0,0
34,0,4,0,999,2,3,2,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
39,0,40,0,120,2,1,7,1,1,9,0,52428,5,2,1,1,0,0,1,1,1,2,0,13
5,0,6,0,999,0,3,4,2,1,9,0,996147,995,0,6,2,0,3,2,1,2,1,0,0
23,0,50,0,999,0,1,4,1,1,9,0,52428,1,2,1,2,0,0,1,2,1,2,0,26
32,0,48,0,999,2,1,4,1,1,9,1,52428,120,2,1,1,0,0,1,1,1,1,0,52
2,0,4,0,999,2,3,3,1,1,9,0,996147,995,0,6,4,0,0,2,1,1,2,0,0
21,0,4,0,999,6,1,1,1,6,9,0,52428,35,2,1,3,0,0,2,1,1,2,0,20
37,0,4,2,999,2,2,1,2,1,9,1,52428,1,2,6,1,0,0,1,3,1,1,0,52
36,0,48,0,999,4,3,4,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
9,0,4,0,999,6,3,4,1,1,9,0,52428,995,1,1,1,0,0,1,2,2,1,0,0
27,0,21,0,999,2,3,4,1,1,9,0,52428,995,1,2,3,0,0,0,5,2,1,0,0
3,0,4,0,999,0,3,7,1,1,9,0,996147,995,0,6,2,0,4,2,1,1,1,0,0
31,0,6,0,999,6,1,3,1,1,9,0,52428,97,2,6,2,0,0,2,1,1,2,0,52
20,0,4,0,999,6,1,2,1,1,9,1,52428,5,2,1,1,0,0,1,1,1,1,0,52
50,0,5,0,999,0,1,4,2,1,9,0,52428,118,2,1,3,0,0,2,1,1,1,0,52
14,0,21,2,999,2,3,1,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,1,0,0
73,0,4,0,999,1,3,5,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,1,0,0
78,0,200,0,999,6,3,3,2,1,9,0,52428,995,1,1,3,0,4,2,1,2,1,0,0
0,0,48,0,999,9,3,3,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,1,0,0
39,0,48,0,999,1,1,8,2,1,9,1,52428,124,2,1,1,0,0,1,3,1,1,0,52
34,0,200,0,999,2,1,1,1,1,9,0,52428,1,2,6,2,0,0,1,1,1,1,0,52
13,0,28,0,999,1,3,3,1,1,9,1,996147,995,1,1,2,0,0,2,1,2,1,0,0
21,0,40,0,999,8,1,2,1,1,2,0,52428,1,2,1,2,0,0,1,1,1,2,0,50
21,0,40,0,999,3,1,4,1,1,9,1,52428,11,2,6,1,0,0,1,1,1,2,0,52
12,0,20,0,999,2,3,19,2,1,9,0,996147,72,0,6,9,0,0,1,3,1,1,0,0
19,0,4,0,999,2,3,9,2,1,9,0,52428,995,1,2,1,0,0,1,3,2,1,0,17
21,0,200,0,999,2,3,6,1,1,9,1,52428,98,1,6,2,0,0,2,1,1,2,0,0
42,0,4,0,999,6,1,7,1,1,9,0,52428,123,2,6,2,0,0,2,1,1,2,0,26
3,0,6,0,999,0,3,5,2,1,9,0,996147,995,0,6,1,0,0,2,1,1,1,0,0
0,0,40,0,999,0,3,4,2,1,9,0,996147,995,0,6,4,0,0,2,1,1,1,0,0
47,0,27,0,999,2,1,3,1,1,9,0,52428,92,2,6,1,0,0,1,1,1,1,0,26
16,0,4,3,999,2,3,7,2,1,9,1,52428,995,1,2,9,0,0,2,1,2,1,0,0
73,0,4,0,999,3,1,3,1,1,9,0,52428,102,2,1,2,0,0,1,1,1,1,0,52
44,0,4,0,999,2,1,1,1,1,9,0,52428,124,2,1,2,0,0,2,1,1,2,0,0
10,0,18,0,999,1,3,5,1,1,9,1,996147,995,0,6,9,0,0,1,1,1,1,0,0
6,0,29,0,3,0,3,3,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
62,0,48,0,999,3,2,5,1,1,9,1,52428,11,1,2,2,0,0,1,1,2,1,0,0
28,0,21,0,999,6,1,12,2,1,9,0,52428,75,2,1,2,0,0,2,1,1,1,0,52
31,0,4,0,999,11,1,3,1,1,9,0,52428,11,2,6,2,0,3,2,1,1,2,0,52
6,0,39,0,999,0,3,6,2,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
13,0,200,0,999,2,3,4,1,1,9,0,52428,995,0,6,3,0,0,2,1,1,1,0,0
9,0,46,0,999,2,3,1,2,1,9,0,52428,995,1,6,3,0,0,2,1,2,1,0,0
10,0,42,0,999,1,3,4,1,1,9,0,996147,995,0,6,1,0,0,1,1,2,1,0,0
30,0,4,0,999,7,3,2,1,1,9,1,52428,995,1,1,2,0,0,1,1,2,1,0,0
23,0,4,0,159,2,1,1,1,1,9,1,52428,1,2,6,1,0,0,1,1,1,2,0,10
20,0,4,0,999,4,3,6,1,1,9,0,52428,995,1,5,2,0,0,2,1,2,2,0,12
26,0,4,0,999,2,1,2,1,1,9,0,52428,75,2,1,3,0,0,2,1,1,2,0,34
17,0,10,0,999,3,3,3,1,1,9,0,52428,995,1,6,1,0,0,1,1,2,1,0,0
47,0,48,0,999,2,2,16,2,1,9,0,52428,90,2,6,1,0,0,1,1,1,1,2,24
17,0,4,0,999,1,1,4,1,1,9,0,52428,11,2,1,2,0,0,1,1,1,1,0,26
15,0,40,0,999,2,3,2,1,1,9,0,52428,995,1,1,2,0,0,2,2,2,2,0,0
35,0,4,0,999,4,3,3,1,1,9,0,52428,995,1,1,3,0,0,2,1,1,1,0,0
74,0,4,0,999,1,3,3,1,1,9,0,996147,995,0,6,1,0,0,1,1,2,1,0,0
45,0,48,0,999,6,3,5,1,1,9,0,52428,995,1,5,9,0,0,2,1,2,1,0,0
47,0,4,0,999,3,3,4,2,1,9,0,52428,995,1,1,2,0,0,2,1,2,1,0,0
52,0,20,0,999,2,1,4,1,1,9,1,52428,75,2,6,1,0,0,1,1,1,2,0,36
53,0,4,0,999,1,1,3,1,1,9,0,52428,75,2,1,3,0,0,2,1,1,1,0,36
36,0,4,0,999,2,1,5,1,1,9,0,52428,90,2,1,3,0,0,2,1,1,2,0,0
30,0,4,0,999,8,3,8,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,1,0,0
11,0,541,0,999,2,3,6,2,1,9,0,52428,995,0,6,2,0,0,2,1,1,1,0,0
62,0,29,0,999,2,3,1,2,1,9,1,52428,995,1,1,1,0,0,1,1,1,1,0,0
27,0,4,0,87,2,3,6,2,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
24,0,18,0,999,2,3,8,2,1,9,0,52428,995,1,2,1,0,0,1,3,1,1,0,17
35,0,4,0,999,2,3,1,2,1,9,1,52428,1,1,1,2,0,0,2,1,2,1,0,0
11,0,4,0,999,1,3,9,1,1,9,1,996147,995,0,6,1,0,0,1,1,2,1,0,0
27,0,5,0,999,2,1,8,1,1,9,0,52428,79,2,1,2,0,0,2,1,1,2,0,52
48,0,29,0,999,3,1,16,2,1,9,0,52428,104,2,1,1,0,3,1,3,2,1,0,48
29,0,12,0,999,7,1,5,1,1,9,0,52428,119,2,1,2,0,0,2,1,2,2,0,35
56,0,4,0,999,5,3,11,2,1,9,0,52428,995,1,1,1,0,0,1,3,1,1,0,0
32,0,462,0,999,3,3,4,1,1,9,0,52428,98,1,1,2,0,0,2,1,2,2,0,0
57,0,40,0,999,6,1,3,2,1,9,0,52428,75,2,2,2,0,0,1,1,2,1,0,0
8,0,110,0,999,1,3,3,1,1,9,0,996147,995,0,6,3,0,0,2,1,2,1,0,0
24,0,19,0,999,2,3,7,2,1,9,0,52428,995,1,1,2,0,0,2,1,2,1,0,0
41,0,4,0,999,10,3,4,1,1,9,0,52428,995,1,6,2,0,0,2,1,1,1,0,0
7,0,4,0,150,0,3,5,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
74,0,48,0,150,0,3,5,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,2,0,0
35,0,4,0,999,3,1,19,2,6,9,0,52428,995,2,1,3,0,0,1,1,1,1,0,43
7,0,4,0,999,0,3,5,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,1,0,0
6,0,4,0,999,1,3,5,2,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
73,0,4,3,999,1,3,5,1,1,9,1,996147,995,0,6,9,0,0,2,1,2,1,0,0
7,0,4,0,999,2,3,5,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,2,0,0
60,0,28,0,999,4,3,10,2,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
69,0,4,0,999,8,1,3,1,1,9,1,52428,11,2,1,2,0,0,2,1,1,2,0,20
40,0,39,0,999,2,2,1,1,1,9,0,52428,122,2,5,1,0,0,1,1,1,1,0,52
4,0,4,0,999,2,3,7,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,1,0,0
36,0,200,0,999,2,1,5,1,1,9,0,52428,100,2,6,2,0,0,1,1,1,1,0,26
10,0,4,0,999,1,3,5,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,1,0,0
24,0,40,0,999,3,3,5,1,1,9,0,52428,995,1,5,2,0,0,1,1,1,1,0,0
2,0,4,0,1,1,3,4,2,1,9,0,996147,995,0,6,4,0,0,2,1,2,1,0,0
9,0,48,2,999,0,3,6,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,1,0,45
18,0,48,0,999,2,3,11,2,1,9,0,52428,995,1,1,2,0,0,1,3,2,1,0,0
80,0,210,0,150,6,1,3,1,1,9,1,52428,112,2,1,2,0,0,1,1,1,1,0,31
51,0,4,0,999,1,1,1,1,1,9,0,52428,1,2,1,3,0,0,2,1,1,1,0,52
45,0,10,0,999,2,1,5,1,1,9,1,52428,995,2,1,2,0,0,2,1,1,2,0,52
2,0,40,0,999,2,3,8,2,1,9,0,996147,995,0,6,3,0,0,1,1,1,1,0,0
19,0,200,0,999,7,3,2,1,1,9,0,52428,995,1,6,1,0,0,1,1,2,1,0,0
35,0,4,2,999,3,3,12,1,1,9,0,52428,118,1,1,1,0,0,1,3,1,1,0,0
57,0,21,0,999,6,3,5,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,2,0,0
22,0,40,0,999,6,1,5,2,1,9,0,786432,5,2,1,9,0,0,1,3,1,1,0,50
5,0,4,0,999,0,3,13,2,1,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
24,0,50,0,999,4,1,2,1,1,9,0,52428,1,2,1,3,0,0,2,1,1,1,0,49
15,0,48,0,1,10,3,4,1,1,9,0,52428,995,1,6,2,0,0,2,2,2,2,0,0
80,0,42,0,999,1,1,2,1,1,9,0,52428,99,2,5,1,0,0,1,1,1,1,0,48
36,0,4,0,999,7,1,1,1,1,9,0,52428,118,2,6,2,0,0,0,1,1,2,0,26
35,0,48,0,149,6,3,4,1,1,9,0,996147,995,1,1,2,0,0,1,1,1,1,0,0
42,0,40,0,999,2,1,1,1,1,9,0,52428,1,2,1,3,0,0,2,1,1,2,0,40
13,0,17,0,999,99,3,6,2,6,9,1,996147,995,0,6,2,0,0,1,1,2,1,0,0
0,0,4,0,999,1,1,1,1,1,9,0,52428,1,2,1,2,0,0,1,3,2,1,0,0
6,0,48,0,150,0,3,5,2,1,9,0,996147,995,0,6,9,0,0,2,1,1,1,0,0
41,0,4,4,999,4,3,7,1,1,9,1,52428,995,1,1,9,0,0,2,1,1,2,0,0
38,0,4,0,999,2,3,8,1,1,9,0,52428,995,1,1,9,0,0,1,1,2,2,0,0
1,0,4,0,999,0,3,5,2,1,2,0,996147,995,0,6,1,0,0,1,3,2,1,0,0
19,0,48,0,999,8,3,3,1,1,9,0,996147,995,1,6,2,0,0,1,1,2,1,0,0
13,0,40,0,999,1,3,9,2,1,9,0,52428,995,0,6,2,0,0,2,1,1,1,0,0
30,0,200,0,999,2,1,2,1,1,9,1,52428,23,2,2,9,0,0,1,1,1,2,0,21
18,0,210,0,999,1,3,9,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,2,0,0
70,0,4,0,999,0,3,2,1,1,9,0,52428,995,1,1,2,0,0,2,6,2,2,0,0
0,0,4,0,999,0,3,5,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
62,0,18,0,999,99,3,1,1,1,9,0,996147,995,1,6,2,0,0,2,1,2,1,0,0
0,26,200,0,999,2,1,6,2,1,9,0,52428,1,2,5,3,0,0,1,3,1,1,0,40
0,0,501,0,999,1,3,3,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,1,0,0
36,0,17,0,999,4,1,5,1,1,9,0,52428,1,2,1,1,0,0,1,1,2,1,0,51
1,0,4,0,1,99,3,7,1,1,9,0,52428,995,0,6,4,0,0,2,1,2,1,0,0
57,0,17,0,999,4,1,5,1,1,9,0,52428,1,2,1,2,0,0,2,1,1,1,0,26
24,0,30,0,113,5,1,1,1,1,9,0,52428,1,2,1,2,0,0,2,1,2,2,0,40
37,0,4,0,999,2,1,9,1,1,9,0,52428,91,2,1,2,0,0,1,1,1,1,0,33
50,0,4,3,999,2,3,2,1,1,9,1,52428,995,1,6,2,0,0,2,1,2,2,0,0
15,0,37,0,999,4,3,1,1,1,9,0,52428,995,1,1,3,0,0,2,1,2,1,0,0
11,0,28,0,999,2,3,8,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
13,0,48,0,999,0,3,4,1,1,9,0,996147,995,0,6,3,0,0,2,1,1,1,0,0
76,0,40,0,999,1,3,3,1,1,9,1,52428,995,1,6,3,0,0,1,1,2,2,0,0
38,0,48,0,999,0,3,4,2,1,9,0,996147,995,0,6,2,0,0,1,1,2,1,0,0
13,0,17,0,999,2,1,10,2,1,9,0,52428,124,2,1,2,0,0,2,3,1,1,0,40
65,0,53,0,999,1,3,10,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,1,0,0
49,0,35,0,999,2,1,5,2,1,9,0,52428,131,2,1,2,0,1,2,3,1,1,0,52
54,0,200,2,999,0,3,4,1,1,9,1,52428,995,0,6,9,0,0,1,1,2,2,0,0
42,0,53,0,999,2,1,1,1,1,9,0,52428,5,2,1,2,0,0,2,1,1,2,0,44
2,0,4,0,999,0,3,1,2,1,9,0,996147,995,0,6,9,0,0,1,1,1,1,0,0
76,0,4,0,87,1,3,8,1,1,9,0,52428,995,1,5,2,0,1,2,1,2,2,0,0
21,0,42,0,999,6,3,2,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,2,0,0
70,0,39,0,1,6,3,1,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,1,0,0
54,0,210,2,999,3,3,6,1,1,9,0,996147,128,1,1,2,0,0,2,1,2,1,0,0
45,0,35,0,159,99,3,5,2,1,9,1,52428,995,1,6,2,0,0,2,1,2,1,0,0
1,0,40,0,999,0,3,15,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,1,0,0
57,0,4,0,999,1,2,5,1,1,9,0,52428,1,2,5,1,0,0,1,1,1,2,0,31
53,0,4,0,999,0,3,5,1,1,9,0,996147,995,0,6,4,0,0,1,1,2,1,0,0
51,0,31,0,999,6,1,4,1,1,9,1,52428,124,2,1,3,0,0,2,1,2,1,0,52
16,0,29,0,999,0,3,2,1,1,9,0,52428,995,1,1,2,0,0,1,1,1,1,0,0
29,0,4,0,999,8,1,2,1,1,9,1,52428,39,2,1,2,0,0,2,1,1,2,0,44
43,0,5,0,999,0,3,8,1,1,9,0,996147,995,1,5,2,0,0,0,1,1,1,0,0
69,0,4,3,999,4,2,2,1,1,9,1,52428,72,2,5,2,0,0,2,1,1,2,0,40
46,0,5,0,999,4,3,1,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,2,0,49
3,0,35,0,999,2,3,8,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,0
9,0,4,0,999,0,3,6,1,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,35
22,0,4,0,999,6,1,8,1,1,9,1,52428,91,2,1,1,0,0,1,1,1,2,0,9
10,0,4,0,999,2,3,9,2,1,9,1,996147,995,0,6,9,0,0,1,1,1,1,0,0
28,0,48,0,999,2,3,1,2,1,9,0,52428,995,1,5,2,0,1,1,3,2,1,0,0
10,0,6,0,999,0,3,8,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
5,0,4,0,999,1,3,6,2,1,9,0,52428,995,0,6,2,0,0,1,1,1,1,0,0
22,0,4,0,999,4,1,3,1,1,9,0,52428,11,2,1,3,0,0,2,1,1,2,0,52
52,0,457,0,999,2,3,5,1,1,9,0,52428,995,1,1,1,5,0,1,3,2,2,0,0
39,0,4,0,999,0,3,2,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,49
4,0,200,0,999,2,3,8,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,2,0,0
26,0,210,0,999,2,3,4,2,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
19,0,4,0,999,2,3,4,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
54,0,4,0,999,0,3,3,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,2,0,0
65,0,4,0,999,4,3,4,1,1,9,1,52428,995,1,2,2,0,0,2,1,2,1,0,0
31,0,541,0,999,2,3,6,1,1,9,1,52428,995,1,1,2,0,0,1,1,2,2,0,0
12,0,200,0,999,9,3,4,1,1,9,0,52428,995,0,6,2,0,0,2,1,1,2,0,0
27,0,4,0,999,1,1,1,1,1,9,0,52428,11,2,1,2,0,0,2,1,1,2,0,52
13,0,21,0,999,2,3,5,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
12,0,4,0,999,0,3,5,1,1,9,1,52428,995,0,6,9,0,0,2,1,2,1,0,0
31,0,4,0,150,1,1,5,1,1,9,0,52428,11,2,1,1,0,0,1,1,2,2,0,52
48,0,4,0,999,2,3,3,1,1,9,0,52428,995,1,6,9,0,0,2,1,1,2,0,0
11,0,40,0,999,1,3,4,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,1,0,0
2,0,4,0,1,2,3,8,1,3,9,0,996147,995,0,6,9,0,0,2,1,1,1,0,0
24,0,4,0,999,2,1,3,1,1,9,0,52428,5,2,6,2,0,0,1,1,1,2,0,52
37,0,29,0,295,8,3,3,1,1,9,0,52428,995,1,1,3,0,0,2,2,2,2,0,0
4,0,35,0,999,1,3,7,1,1,9,0,52428,995,0,6,9,0,0,2,1,1,2,0,0
56,0,4,0,87,0,3,2,1,1,9,0,52428,995,1,1,3,0,0,2,1,2,1,0,0
3,0,26,0,999,2,3,10,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,2,0,0
63,0,4,0,999,2,1,8,2,1,9,1,52428,75,2,1,1,0,0,1,3,1,1,0,52
25,0,501,0,999,3,3,6,1,1,9,0,52428,995,1,1,9,0,0,2,1,2,1,0,0
77,0,4,0,999,2,3,5,2,1,9,0,996147,995,1,1,1,0,0,1,1,2,1,0,0
54,0,29,2,999,2,1,3,1,1,9,0,52428,1,2,1,1,0,0,1,1,1,1,0,52
30,0,4,0,999,2,3,2,1,1,9,0,52428,995,1,2,1,0,0,1,1,2,1,0,0
52,0,18,0,999,6,3,4,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,1,0,0
69,0,4,0,999,6,3,3,1,1,9,0,52428,995,1,1,1,0,0,2,1,2,2,0,0
18,0,51,0,999,4,3,2,1,1,9,0,52428,995,1,6,2,0,0,2,2,1,2,0,0
0,0,5,0,1,1,3,3,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,2,0,0
0,0,48,0,999,0,3,13,1,1,9,0,996147,995,0,6,1,0,0,1,1,2,1,0,0
38,0,48,0,999,2,1,8,2,1,9,1,52428,1,2,1,2,0,0,1,3,1,1,0,52
16,0,29,0,999,6,3,6,1,1,9,0,996147,995,1,5,2,0,0,1,1,1,1,0,12
69,0,29,0,999,1,3,5,1,1,9,0,996147,995,0,6,9,0,0,1,1,1,1,0,0
23,0,48,0,40,0,3,10,2,1,9,0,996147,995,0,6,2,0,0,2,1,2,1,0,0
8,0,4,0,999,1,3,4,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
69,0,42,0,999,3,1,1,1,1,9,0,52428,102,2,6,2,0,0,2,1,1,1,0,52
22,0,4,0,999,2,3,2,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
16,0,48,0,999,7,1,1,1,1,9,0,52428,1,2,6,1,0,0,1,1,1,1,0,10
25,0,21,0,999,2,3,10,1,1,9,0,52428,995,1,1,3,0,0,2,1,1,2,0,0
19,0,5,0,999,3,1,14,1,1,9,0,52428,1,2,1,2,0,0,2,1,2,1,0,0
26,0,29,0,999,6,1,1,1,1,9,1,52428,1,2,1,1,0,0,1,1,1,2,0,40
42,0,6,0,999,2,1,3,2,1,9,0,52428,114,2,6,1,0,0,1,1,1,1,0,52
31,0,29,0,999,2,1,9,2,1,9,1,52428,102,2,6,1,0,0,1,3,1,1,0,10
28,0,4,0,999,2,1,1,1,1,9,0,52428,90,2,1,2,0,0,1,1,1,1,0,43
68,0,4,0,999,2,1,1,1,6,9,0,52428,11,2,6,2,0,0,2,1,1,2,0,52
36,0,4,0,999,4,1,2,1,1,9,1,52428,125,2,1,2,0,0,2,1,2,2,0,46
19,0,49,0,999,99,3,4,1,1,9,0,52428,995,1,5,2,0,0,1,1,2,1,0,0
3,0,5,0,999,0,3,7,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,1,0,0
14,0,4,0,999,3,3,4,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
7,0,4,0,295,0,3,4,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,2,0,0
42,0,5,0,999,6,1,5,1,1,9,1,52428,11,2,1,2,0,0,2,1,1,1,0,52
5,0,4,0,999,0,3,3,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,1,0,0
13,0,4,2,999,1,3,3,1,1,9,1,996147,995,0,6,9,0,0,1,1,2,1,0,0
62,0,4,0,999,2,3,3,1,1,9,1,52428,995,1,6,2,0,0,2,1,1,2,0,0
13,0,54,0,999,1,1,3,1,1,9,0,52428,11,2,1,1,0,0,2,1,2,2,0,39
16,0,26,0,999,8,3,3,2,1,9,1,52428,995,1,1,2,0,0,1,3,1,1,0,0
49,0,4,0,999,7,1,8,2,1,9,0,52428,75,2,1,2,0,0,1,3,1,1,0,52
7,0,4,0,999,2,3,3,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
40,0,4,0,999,6,1,19,2,1,9,0,52428,11,2,5,2,0,0,1,3,1,1,0,52
20,0,4,0,999,2,3,3,1,1,9,0,52428,995,1,6,2,0,0,0,1,2,1,0,0
13,0,4,3,999,2,3,3,1,1,9,1,996147,995,0,6,2,0,0,2,1,1,1,0,0
5,0,4,0,999,1,3,10,2,1,9,1,996147,1,0,6,2,0,3,1,1,2,1,0,0
28,0,4,0,999,2,3,3,2,1,9,0,52428,995,1,5,2,0,0,1,3,2,1,0,0
26,0,39,0,999,2,1,2,2,1,9,0,52428,119,2,1,9,0,0,1,3,2,1,0,21
45,0,35,0,999,3,3,3,2,1,9,0,52428,995,1,6,2,0,0,1,3,2,1,0,0
81,0,48,0,999,0,3,2,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,2,0,0
13,0,200,0,999,4,3,4,1,1,9,0,996147,995,1,1,3,0,1,2,1,2,1,0,0
12,0,4,0,999,0,1,4,1,1,9,0,996147,119,0,2,4,0,0,2,1,2,1,0,0
21,0,4,0,999,2,3,2,1,1,9,0,996147,995,1,5,2,0,0,1,1,1,1,0,0
35,0,4,0,999,4,1,2,1,1,9,0,52428,11,2,5,2,0,0,1,1,1,1,0,43
8,0,200,0,999,2,3,5,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
7,0,150,0,999,2,3,3,1,1,9,0,52428,995,1,1,1,0,0,2,1,2,1,0,0
0,0,54,0,999,1,3,3,1,1,9,0,996147,995,0,6,9,0,0,1,1,1,2,0,0
0,0,200,0,999,2,1,2,1,1,9,0,52428,1,2,1,1,0,0,1,1,1,2,0,52
22,0,48,0,999,2,1,2,2,1,9,1,52428,99,2,1,2,0,0,1,1,1,1,0,52
15,0,40,3,999,4,3,3,1,1,9,1,52428,995,1,1,2,0,0,2,1,2,1,0,0
37,0,29,0,999,2,1,4,1,1,9,1,52428,1,2,1,3,0,0,2,1,1,1,0,52
39,0,4,0,999,1,1,1,1,1,9,0,52428,1,2,6,2,0,0,2,1,1,2,0,52
